video_path,label,class_name,task_id
data/UCF-101/UCF-101/Billiards/v_Billiards_g12_c07.avi,1,Billiards,0
data/UCF-101/UCF-101/Billiards/v_Billiards_g24_c04.avi,1,Billiards,0
data/UCF-101/UCF-101/Billiards/v_Billiards_g06_c05.avi,1,Billiards,0
data/UCF-101/UCF-101/Billiards/v_Billiards_g25_c02.avi,1,Billiards,0
data/UCF-101/UCF-101/Billiards/v_Billiards_g09_c04.avi,1,Billiards,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g14_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g22_c02.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g13_c01.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g22_c01.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g02_c02.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g22_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g07_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g01_c01.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g04_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g17_c01.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g03_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g06_c02.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g19_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g15_c01.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/PlayingPiano/v_PlayingPiano_g09_c04.avi,4,PlayingPiano,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g02_c01.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g11_c02.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g05_c01.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g08_c03.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g16_c07.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g03_c02.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g08_c01.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g01_c02.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g13_c03.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g18_c03.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g15_c02.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g25_c04.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g11_c03.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g24_c03.avi,3,Kayaking,0
data/UCF-101/UCF-101/Kayaking/v_Kayaking_g11_c05.avi,3,Kayaking,0
